sepal_length,sepal_width,petal_length,petal_width,sepal_length_quantile_bin,sepal_width_quantile_bin,petal_length_quantile_bin,petal_width_quantile_bin,sepal_length_uniform_bin,sepal_width_uniform_bin,petal_length_uniform_bin,petal_width_uniform_bin,sepal_length_robust_scaled,sepal_width_robust_scaled,petal_length_robust_scaled,petal_width_robust_scaled,sepal_length_max_absolute_scaled,sepal_width_max_absolute_scaled,petal_length_max_absolute_scaled,petal_width_max_absolute_scaled,sepal_length_max_min_max_scaled,sepal_width_max_min_max_scaled,petal_length_max_min_max_scaled,petal_width_max_min_max_scaled,sepal_length_logged,sepal_width_logged,petal_length_logged,petal_width_logged,sepal_length_standardized,sepal_width_standardized,petal_length_standardized,petal_width_standardized,sepal_length_binarized,sepal_width_binarized,petal_length_binarized,petal_width_binarized,sepal_length_x_sepal_width_interaction,sepal_length_plus_sepal_width_interaction,sepal_length_x_petal_length_interaction,sepal_length_plus_petal_length_interaction,sepal_length_x_petal_width_interaction,sepal_length_plus_petal_width_interaction,sepal_width_x_petal_length_interaction,sepal_width_plus_petal_length_interaction,sepal_width_x_petal_width_interaction,sepal_width_plus_petal_width_interaction,petal_length_x_petal_width_interaction,petal_length_plus_petal_width_interaction,species,species_label_encoded,species_setosa,species_versicolor,species_virginica
6.1,3.0,4.6,1.4,3.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,0.3829787234042545,-0.1666666666666668,0.17266187050359705,0.12698412698412695,0.7721518987341771,0.6818181818181818,0.6865671641791045,0.5599999999999999,0.48571428571428554,0.36363636363636354,0.6181818181818182,0.5416666666666667,1.9600947840472698,1.3862943611198906,1.7227665977411035,0.8754687373538999,0.4927767579820523,-0.3225587725771385,0.6469952021734957,0.43315321513255095,1,0,1,1,18.299999999999997,9.1,28.059999999999995,10.7,8.54,7.5,13.799999999999999,7.6,4.199999999999999,4.4,6.4399999999999995,6.0,versicolor,1,0.0,1.0,0.0
5.7,4.4,1.5,0.4,2.0,4.0,1.0,2.0,1.0,4.0,0.0,0.0,0.04255319148936153,2.166666666666667,-0.7194244604316548,-0.5079365079365079,0.7215189873417721,1.0,0.22388059701492538,0.16,0.37142857142857144,1.0,0.054545454545454536,0.125,1.9021075263969205,1.6863989535702288,0.9162907318741551,0.33647223662121295,-0.03709072371907993,2.997899180422825,-1.0870265212309744,-0.8433297371244765,1,1,0,0,25.080000000000002,10.100000000000001,8.55,7.2,2.2800000000000002,6.1000000000000005,6.6000000000000005,5.9,1.7600000000000002,4.800000000000001,0.6000000000000001,1.9,setosa,0,1.0,0.0,0.0
6.2,3.4,5.4,2.3,3.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,0.4680851063829783,0.4999999999999996,0.4028776978417268,0.6984126984126984,0.7848101265822784,0.7727272727272726,0.8059701492537313,0.9199999999999999,0.5142857142857142,0.5454545454545454,0.7636363636363638,0.9166666666666666,1.9740810260220096,1.4816045409242156,1.8562979903656263,1.1939224684724346,0.6252436284073363,0.626143499708565,1.0944846791811014,1.5819878721638756,1,1,1,1,21.08,9.6,33.480000000000004,11.600000000000001,14.26,8.5,18.36,8.8,7.819999999999999,5.699999999999999,12.42,7.7,virginica,2,0.0,0.0,1.0
6.8,3.2,5.9,2.3,4.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,0.9787234042553181,0.1666666666666668,0.5467625899280577,0.6984126984126984,0.860759493670886,0.7272727272727273,0.8805970149253731,0.9199999999999999,0.6857142857142855,0.4545454545454546,0.8545454545454546,0.9166666666666666,2.0541237336955462,1.4350845252893227,1.9315214116032138,1.1939224684724346,1.420044850959035,0.15179236356571377,1.3741656023108546,1.5819878721638756,1,1,1,1,21.76,10.0,40.120000000000005,12.7,15.639999999999999,9.1,18.880000000000003,9.100000000000001,7.359999999999999,5.5,13.57,8.2,virginica,2,0.0,0.0,1.0
7.4,2.8,6.1,1.9,4.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,1.4893617021276586,-0.5000000000000003,0.6043165467625898,0.4444444444444444,0.9367088607594937,0.6363636363636362,0.9104477611940298,0.76,0.8571428571428572,0.2727272727272727,0.890909090909091,0.75,2.128231705849268,1.33500106673234,1.9600947840472698,1.0647107369924282,2.2148460735107354,-0.7969099087199907,1.4860379715627556,1.0713946912610648,1,0,1,1,20.72,10.2,45.14,13.5,14.06,9.3,17.08,8.899999999999999,5.319999999999999,4.699999999999999,11.589999999999998,8.0,virginica,2,0.0,0.0,1.0
5.2,3.5,1.5,0.2,1.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,-0.38297872340425526,0.6666666666666664,-0.7194244604316548,-0.6349206349206349,0.6582278481012658,0.7954545454545454,0.22388059701492538,0.08,0.22857142857142865,0.5909090909090908,0.054545454545454536,0.04166666666666667,1.824549292051046,1.5040773967762742,0.9162907318741551,0.18232155679395462,-0.6994250758454961,0.8633190677799911,-1.0870265212309744,-1.098626327575882,0,1,0,0,18.2,8.7,7.800000000000001,6.7,1.04,5.4,5.25,5.0,0.7000000000000001,3.7,0.30000000000000004,1.7,setosa,0,1.0,0.0,0.0
6.4,2.8,5.6,2.2,4.0,1.0,4.0,4.0,2.0,1.0,3.0,4.0,0.6382978723404251,-0.5000000000000003,0.46043165467625896,0.6349206349206351,0.810126582278481,0.6363636363636362,0.835820895522388,0.8800000000000001,0.5714285714285714,0.2727272727272727,0.7999999999999999,0.8750000000000001,2.0014800002101243,1.33500106673234,1.8870696490323797,1.1631508098056809,0.8901773692579029,-0.7969099087199907,1.2063570484330024,1.4543395769381733,1,0,1,1,17.919999999999998,9.2,35.839999999999996,12.0,14.080000000000002,8.600000000000001,15.679999999999998,8.399999999999999,6.16,5.0,12.32,7.8,virginica,2,0.0,0.0,1.0
5.0,3.4,1.6,0.4,1.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,-0.5531914893617021,0.4999999999999996,-0.6906474820143885,-0.5079365079365079,0.6329113924050632,0.7727272727272726,0.23880597014925373,0.16,0.17142857142857126,0.5454545454545454,0.07272727272727278,0.125,1.791759469228055,1.4816045409242156,0.9555114450274363,0.33647223662121295,-0.9643588166960628,0.626143499708565,-1.0310903366050237,-0.8433297371244765,0,1,0,0,17.0,8.4,8.0,6.6,2.0,5.4,5.44,5.0,1.36,3.8,0.6400000000000001,2.0,setosa,0,1.0,0.0,0.0
5.4,3.4,1.7,0.2,2.0,3.0,2.0,1.0,1.0,2.0,0.0,0.0,-0.21276595744680837,0.4999999999999996,-0.6618705035971223,-0.6349206349206349,0.6835443037974683,0.7727272727272726,0.2537313432835821,0.08,0.2857142857142858,0.5454545454545454,0.09090909090909091,0.04166666666666667,1.8562979903656263,1.4816045409242156,0.9932517730102833,0.18232155679395462,-0.43449133499492937,0.626143499708565,-0.9751541519790732,-1.098626327575882,0,1,0,0,18.36,8.8,9.18,7.1000000000000005,1.08,5.6000000000000005,5.779999999999999,5.1,0.68,3.6,0.34,1.9,setosa,0,1.0,0.0,0.0
4.5,2.3,1.3,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9787234042553189,-1.3333333333333335,-0.7769784172661872,-0.5714285714285714,0.5696202531645569,0.5227272727272726,0.19402985074626866,0.12,0.02857142857142847,0.045454545454545414,0.018181818181818216,0.08333333333333333,1.7047480922384253,1.1939224684724346,0.832909122935104,0.262364264467491,-1.626693168822479,-1.9827877490771204,-1.198898890482876,-0.9709780323501791,0,0,0,0,10.35,6.8,5.8500000000000005,5.8,1.3499999999999999,4.8,2.9899999999999998,3.5999999999999996,0.69,2.5999999999999996,0.39,1.6,setosa,0,1.0,0.0,0.0
6.5,2.8,4.6,1.5,4.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,0.7234042553191482,-0.5000000000000003,0.17266187050359705,0.19047619047619052,0.8227848101265822,0.6363636363636362,0.6865671641791045,0.6,0.5999999999999999,0.2727272727272727,0.6181818181818182,0.5833333333333334,2.0149030205422647,1.33500106673234,1.7227665977411035,0.9162907318741551,1.0226442396831856,-0.7969099087199907,0.6469952021734957,0.5608015103582539,1,0,1,1,18.2,9.3,29.9,11.1,9.75,8.0,12.879999999999999,7.3999999999999995,4.199999999999999,4.3,6.8999999999999995,6.1,versicolor,1,0.0,1.0,0.0
6.7,3.0,5.0,1.7,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,0.893617021276595,-0.1666666666666668,0.2877697841726619,0.31746031746031744,0.8481012658227848,0.6818181818181818,0.7462686567164178,0.6799999999999999,0.657142857142857,0.36363636363636354,0.690909090909091,0.6666666666666667,2.0412203288596382,1.3862943611198906,1.791759469228055,0.9932517730102833,1.2875779805337524,-0.3225587725771385,0.8707399406772985,0.8160981008096593,1,0,1,1,20.1,9.7,33.5,11.7,11.39,8.4,15.0,8.0,5.1,4.7,8.5,6.7,versicolor,1,0.0,1.0,0.0
5.5,4.2,1.4,0.2,2.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,-0.12765957446808532,1.8333333333333333,-0.748201438848921,-0.6349206349206349,0.6962025316455696,0.9545454545454545,0.208955223880597,0.08,0.3142857142857143,0.9090909090909092,0.03636363636363635,0.04166666666666667,1.8718021769015913,1.6486586255873816,0.8754687373538999,0.18232155679395462,-0.30202446456964666,2.523548044279973,-1.1429627058569252,-1.098626327575882,0,1,0,0,23.1,9.7,7.699999999999999,6.9,1.1,5.7,5.88,5.6,0.8400000000000001,4.4,0.27999999999999997,1.5999999999999999,setosa,0,1.0,0.0,0.0
7.3,2.9,6.3,1.8,4.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,1.4042553191489349,-0.3333333333333336,0.6618705035971223,0.38095238095238104,0.9240506329113923,0.6590909090909091,0.9402985074626865,0.72,0.8285714285714283,0.3181818181818181,0.9272727272727274,0.7083333333333334,2.1162555148025524,1.3609765531356006,1.9878743481543455,1.0296194171811583,2.0823792030854515,-0.5597343406485646,1.597910340814657,0.9437463960353621,1,0,1,1,21.169999999999998,10.2,45.989999999999995,13.6,13.14,9.1,18.27,9.2,5.22,4.7,11.34,8.1,virginica,2,0.0,0.0,1.0
7.0,3.2,4.7,1.4,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,1.148936170212765,0.1666666666666668,0.2014388489208634,0.12698412698412695,0.8860759493670886,0.7272727272727273,0.7014925373134329,0.5599999999999999,0.7428571428571429,0.4545454545454546,0.6363636363636365,0.5416666666666667,2.0794415416798357,1.4350845252893227,1.7404661748405046,0.8754687373538999,1.6849785918096019,0.15179236356571377,0.7029313867994467,0.43315321513255095,1,1,1,1,22.400000000000002,10.2,32.9,11.7,9.799999999999999,8.4,15.040000000000001,7.9,4.4799999999999995,4.6,6.58,6.1,versicolor,1,0.0,1.0,0.0
4.9,3.1,1.5,0.1,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,-0.6382978723404251,0.0,-0.7194244604316548,-0.6984126984126984,0.620253164556962,0.7045454545454545,0.22388059701492538,0.04,0.14285714285714302,0.40909090909090917,0.054545454545454536,0.0,1.7749523509116738,1.410986973710262,0.9162907318741551,0.09531017980432487,-1.0968256871213455,-0.08538320450571235,-1.0870265212309744,-1.2262746228015846,0,0,0,0,15.190000000000001,8.0,7.3500000000000005,6.4,0.49000000000000005,5.0,4.65,4.6,0.31000000000000005,3.2,0.15000000000000002,1.6,setosa,0,1.0,0.0,0.0
5.6,2.8,4.9,2.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,-0.042553191489362284,-0.5000000000000003,0.2589928057553958,0.507936507936508,0.7088607594936708,0.6363636363636362,0.7313432835820896,0.8,0.34285714285714275,0.2727272727272727,0.6727272727272728,0.7916666666666667,1.8870696490323797,1.33500106673234,1.7749523509116738,1.0986122886681098,-0.16955759414436386,-0.7969099087199907,0.8148037560513481,1.1990429864867675,0,0,1,1,15.679999999999998,8.399999999999999,27.44,10.5,11.2,7.6,13.72,7.7,5.6,4.8,9.8,6.9,virginica,2,0.0,0.0,1.0
5.0,3.6,1.4,0.2,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,-0.5531914893617021,0.8333333333333333,-0.748201438848921,-0.6349206349206349,0.6329113924050632,0.8181818181818181,0.208955223880597,0.08,0.17142857142857126,0.6363636363636362,0.03636363636363635,0.04166666666666667,1.791759469228055,1.5260563034950494,0.8754687373538999,0.18232155679395462,-0.9643588166960628,1.1004946358514172,-1.1429627058569252,-1.098626327575882,0,1,0,0,18.0,8.6,7.0,6.4,1.0,5.2,5.04,5.0,0.7200000000000001,3.8000000000000003,0.27999999999999997,1.5999999999999999,setosa,0,1.0,0.0,0.0
6.7,3.1,5.6,2.4,4.0,2.0,4.0,4.0,3.0,2.0,3.0,4.0,0.893617021276595,0.0,0.46043165467625896,0.7619047619047619,0.8481012658227848,0.7045454545454545,0.835820895522388,0.96,0.657142857142857,0.40909090909090917,0.7999999999999999,0.9583333333333334,2.0412203288596382,1.410986973710262,1.8870696490323797,1.2237754316221157,1.2875779805337524,-0.08538320450571235,1.2063570484330024,1.7096361673895786,1,0,1,1,20.77,9.8,37.519999999999996,12.3,16.08,9.1,17.36,8.7,7.4399999999999995,5.5,13.44,8.0,virginica,2,0.0,0.0,1.0
5.8,4.0,1.2,0.2,2.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,0.12765957446808457,1.4999999999999996,-0.8057553956834532,-0.6349206349206349,0.7341772151898733,0.9090909090909091,0.1791044776119403,0.08,0.3999999999999999,0.8181818181818181,0.0,0.04166666666666667,1.916922612182061,1.6094379124341003,0.7884573603642702,0.18232155679395462,0.09537614670620284,2.049196908137121,-1.2548350751088264,-1.098626327575882,1,1,0,0,23.2,9.8,6.96,7.0,1.16,6.0,4.8,5.2,0.8,4.2,0.24,1.4,setosa,0,1.0,0.0,0.0
7.2,3.6,6.1,2.5,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.3191489361702118,0.8333333333333333,0.6043165467625898,0.8253968253968255,0.9113924050632911,0.8181818181818181,0.9104477611940298,1.0,0.7999999999999998,0.6363636363636362,0.890909090909091,1.0,2.1041341542702074,1.5260563034950494,1.9600947840472698,1.252762968495368,1.9499123326601686,1.1004946358514172,1.4860379715627556,1.8372844626152813,1,1,1,1,25.92,10.8,43.92,13.3,18.0,9.7,21.96,9.7,9.0,6.1,15.25,8.6,virginica,2,0.0,0.0,1.0
6.2,2.8,4.8,1.8,3.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,0.4680851063829783,-0.5000000000000003,0.23021582733812948,0.38095238095238104,0.7848101265822784,0.6363636363636362,0.7164179104477612,0.72,0.5142857142857142,0.2727272727272727,0.6545454545454545,0.7083333333333334,1.9740810260220096,1.33500106673234,1.7578579175523736,1.0296194171811583,0.6252436284073363,-0.7969099087199907,0.7588675714253972,0.9437463960353621,1,0,1,1,17.36,9.0,29.759999999999998,11.0,11.16,8.0,13.44,7.6,5.04,4.6,8.64,6.6,virginica,2,0.0,0.0,1.0
7.9,3.8,6.4,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.9148936170212754,1.166666666666666,0.6906474820143886,0.507936507936508,1.0,0.8636363636363635,0.9552238805970149,0.8,1.0,0.7272727272727271,0.9454545454545457,0.7916666666666667,2.186051276738094,1.5686159179138452,2.0014800002101243,1.0986122886681098,2.8771804256371514,1.5748457719942683,1.653846525440608,1.1990429864867675,1,1,1,1,30.02,11.7,50.56,14.3,15.8,9.9,24.32,10.2,7.6,5.8,12.8,8.4,virginica,2,0.0,0.0,1.0
6.0,2.9,4.5,1.5,3.0,1.0,3.0,3.0,2.0,1.0,3.0,2.0,0.29787234042553146,-0.3333333333333336,0.14388489208633096,0.19047619047619052,0.7594936708860759,0.6590909090909091,0.6716417910447761,0.6,0.4571428571428571,0.3181818181818181,0.6000000000000001,0.5833333333333334,1.9459101490553132,1.3609765531356006,1.7047480922384253,0.9162907318741551,0.3603098875567695,-0.5597343406485646,0.5910590175475453,0.5608015103582539,1,0,1,1,17.4,8.9,27.0,10.5,9.0,7.5,13.049999999999999,7.4,4.35,4.4,6.75,6.0,versicolor,1,0.0,1.0,0.0
4.8,3.4,1.9,0.2,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,-0.723404255319149,0.4999999999999996,-0.6043165467625901,-0.6349206349206349,0.6075949367088607,0.7727272727272726,0.2835820895522388,0.08,0.1142857142857141,0.5454545454545454,0.1272727272727273,0.04166666666666667,1.7578579175523736,1.4816045409242156,1.0647107369924282,0.18232155679395462,-1.2292925575466296,0.626143499708565,-0.8632817827271719,-1.098626327575882,0,1,0,0,16.32,8.2,9.12,6.699999999999999,0.96,5.0,6.46,5.3,0.68,3.6,0.38,2.1,setosa,0,1.0,0.0,0.0
5.7,3.8,1.7,0.3,2.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,0.04255319148936153,1.166666666666666,-0.6618705035971223,-0.5714285714285714,0.7215189873417721,0.8636363636363635,0.2537313432835821,0.12,0.37142857142857144,0.7272727272727271,0.09090909090909091,0.08333333333333333,1.9021075263969205,1.5686159179138452,0.9932517730102833,0.262364264467491,-0.03709072371907993,1.5748457719942683,-0.9751541519790732,-0.9709780323501791,1,1,0,0,21.66,9.5,9.69,7.4,1.71,6.0,6.46,5.5,1.14,4.1,0.51,2.0,setosa,0,1.0,0.0,0.0
5.1,3.8,1.6,0.2,1.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,-0.46808510638297907,1.166666666666666,-0.6906474820143885,-0.6349206349206349,0.6455696202531644,0.8636363636363635,0.23880597014925373,0.08,0.19999999999999973,0.7272727272727271,0.07272727272727278,0.04166666666666667,1.8082887711792655,1.5686159179138452,0.9555114450274363,0.18232155679395462,-0.83189194627078,1.5748457719942683,-1.0310903366050237,-1.098626327575882,0,1,0,0,19.38,8.899999999999999,8.16,6.699999999999999,1.02,5.3,6.08,5.4,0.76,4.0,0.32000000000000006,1.8,setosa,0,1.0,0.0,0.0
6.3,2.5,4.9,1.5,3.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,0.5531914893617014,-1.0,0.2589928057553958,0.19047619047619052,0.7974683544303797,0.5681818181818181,0.7313432835820896,0.6,0.5428571428571427,0.13636363636363624,0.6727272727272728,0.5833333333333334,1.9878743481543455,1.252762968495368,1.7749523509116738,0.9162907318741551,0.757710498832619,-1.5084366129342681,0.8148037560513481,0.5608015103582539,1,0,1,1,15.75,8.8,30.87,11.2,9.45,7.8,12.25,7.4,3.75,4.0,7.3500000000000005,6.4,versicolor,1,0.0,1.0,0.0
5.4,3.7,1.5,0.2,2.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.21276595744680837,1.0,-0.7194244604316548,-0.6349206349206349,0.6835443037974683,0.8409090909090908,0.22388059701492538,0.08,0.2857142857142858,0.6818181818181819,0.054545454545454536,0.04166666666666667,1.8562979903656263,1.547562508716013,0.9162907318741551,0.18232155679395462,-0.43449133499492937,1.3376702039228434,-1.0870265212309744,-1.098626327575882,0,1,0,0,19.980000000000004,9.100000000000001,8.100000000000001,6.9,1.08,5.6000000000000005,5.550000000000001,5.2,0.7400000000000001,3.9000000000000004,0.30000000000000004,1.7,setosa,0,1.0,0.0,0.0
7.7,3.8,6.7,2.2,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.7446808510638285,1.166666666666666,0.7769784172661872,0.6349206349206351,0.9746835443037974,0.8636363636363635,1.0,0.8800000000000001,0.9428571428571426,0.7272727272727271,1.0,0.8750000000000001,2.1633230256605382,1.5686159179138452,2.0412203288596382,1.1631508098056809,2.6122466847865846,1.5748457719942683,1.8216550793184598,1.4543395769381733,1,1,1,1,29.259999999999998,11.5,51.59,14.4,16.94,9.9,25.46,10.5,8.36,6.0,14.740000000000002,8.9,virginica,2,0.0,0.0,1.0
