sepal_length,sepal_width,petal_length,petal_width,sepal_length_quantile_bin,sepal_width_quantile_bin,petal_length_quantile_bin,petal_width_quantile_bin,sepal_length_uniform_bin,sepal_width_uniform_bin,petal_length_uniform_bin,petal_width_uniform_bin,sepal_length_robust_scaled,sepal_width_robust_scaled,petal_length_robust_scaled,petal_width_robust_scaled,sepal_length_max_absolute_scaled,sepal_width_max_absolute_scaled,petal_length_max_absolute_scaled,petal_width_max_absolute_scaled,sepal_length_max_min_max_scaled,sepal_width_max_min_max_scaled,petal_length_max_min_max_scaled,petal_width_max_min_max_scaled,sepal_length_logged,sepal_width_logged,petal_length_logged,petal_width_logged,sepal_length_standardized,sepal_width_standardized,petal_length_standardized,petal_width_standardized,sepal_length_binarized,sepal_width_binarized,petal_length_binarized,petal_width_binarized,sepal_length_x_sepal_width_interaction,sepal_length_plus_sepal_width_interaction,sepal_length_x_petal_length_interaction,sepal_length_plus_petal_length_interaction,sepal_length_x_petal_width_interaction,sepal_length_plus_petal_width_interaction,sepal_width_x_petal_length_interaction,sepal_width_plus_petal_length_interaction,sepal_width_x_petal_width_interaction,sepal_width_plus_petal_width_interaction,petal_length_x_petal_width_interaction,petal_length_plus_petal_width_interaction,species,species_label_encoded,species_setosa,species_versicolor,species_virginica
7.2,3.2,6.0,1.8,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,1.083333333333333,0.3636363636363641,0.38235294117647056,0.2333333333333334,0.9113924050632911,0.8205128205128206,0.8955223880597015,0.72,0.8055555555555556,0.631578947368421,0.8771929824561403,0.7083333333333334,2.1041341542702074,1.4350845252893227,1.9459101490553132,1.0296194171811583,1.5628264085000905,0.41175013610844474,1.1376291733750787,0.6368658714014404,1,1,1,1,23.040000000000003,10.4,43.2,13.2,12.96,9.0,19.200000000000003,9.2,5.760000000000001,5.0,10.8,7.8,virginica,2,0.0,0.0,1.0
6.0,3.0,4.8,1.8,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,0.08333333333333302,0.0,0.02941176470588225,0.2333333333333334,0.7594936708860759,0.7692307692307693,0.7164179104477612,0.72,0.4722222222222223,0.5263157894736843,0.6666666666666666,0.7083333333333334,1.9459101490553132,1.3862943611198906,1.7578579175523736,1.0296194171811583,0.09614886141971282,-0.06518052347662659,0.43731025679671287,0.6368658714014404,1,0,1,1,18.0,9.0,28.799999999999997,10.8,10.8,7.8,14.399999999999999,7.8,5.4,4.8,8.64,6.6,virginica,2,0.0,0.0,1.0
5.7,2.5,5.0,2.0,2.0,0.0,3.0,4.0,1.0,1.0,3.0,3.0,-0.1666666666666668,-0.9090909090909094,0.08823529411764701,0.3666666666666667,0.7215189873417721,0.6410256410256411,0.7462686567164178,0.8,0.38888888888888884,0.26315789473684204,0.7017543859649122,0.7916666666666667,1.9021075263969205,1.252762968495368,1.791759469228055,1.0986122886681098,-0.27052052535038135,-1.2575071724393039,0.5540300762264406,0.9048318761986802,0,0,1,1,14.25,8.2,28.5,10.7,11.4,7.7,12.5,7.5,5.0,4.5,10.0,7.0,virginica,2,0.0,0.0,1.0
5.1,3.8,1.6,0.2,1.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,-0.6666666666666672,1.4545454545454546,-0.911764705882353,-0.8333333333333334,0.6455696202531644,0.9743589743589743,0.23880597014925373,0.08,0.2222222222222221,0.9473684210526314,0.10526315789473684,0.04166666666666667,1.8082887711792655,1.5686159179138452,0.9555114450274363,0.18232155679395462,-1.0038592988905708,1.8425421148636565,-1.430206854078929,-1.5068621669764792,0,1,0,0,19.38,8.899999999999999,8.16,6.699999999999999,1.02,5.3,6.08,5.4,0.76,4.0,0.32000000000000006,1.8,setosa,0,1.0,0.0,0.0
5.1,3.7,1.5,0.4,1.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,-0.6666666666666672,1.2727272727272734,-0.9411764705882354,-0.6999999999999998,0.6455696202531644,0.9487179487179488,0.22388059701492538,0.16,0.2222222222222221,0.8947368421052633,0.08771929824561403,0.125,1.8082887711792655,1.547562508716013,0.9162907318741551,0.33647223662121295,-1.0038592988905708,1.604076785071122,-1.488566763793793,-1.2388961621792394,0,1,0,0,18.87,8.8,7.6499999999999995,6.6,2.04,5.5,5.550000000000001,5.2,1.4800000000000002,4.1000000000000005,0.6000000000000001,1.9,setosa,0,1.0,0.0,0.0
6.4,2.8,5.6,2.2,3.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,0.41666666666666663,-0.3636363636363641,0.264705882352941,0.5000000000000001,0.810126582278481,0.717948717948718,0.835820895522388,0.8800000000000001,0.5833333333333335,0.42105263157894735,0.807017543859649,0.8750000000000001,2.0014800002101243,1.33500106673234,1.8870696490323797,1.1631508098056809,0.5850413771131724,-0.5421111830616979,0.9041895345156232,1.1727978809959203,1,0,1,1,17.919999999999998,9.2,35.839999999999996,12.0,14.080000000000002,8.600000000000001,15.679999999999998,8.399999999999999,6.16,5.0,12.32,7.8,virginica,2,0.0,0.0,1.0
5.4,3.9,1.3,0.4,1.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,-0.41666666666666663,1.6363636363636367,-1.0000000000000002,-0.6999999999999998,0.6835443037974683,1.0,0.19402985074626866,0.16,0.3055555555555556,0.9999999999999998,0.05263157894736842,0.125,1.8562979903656263,1.589235205116581,0.832909122935104,0.33647223662121295,-0.6371899121204755,2.0810074446561924,-1.6052865832235206,-1.2388961621792394,0,1,0,0,21.060000000000002,9.3,7.0200000000000005,6.7,2.16,5.800000000000001,5.07,5.2,1.56,4.3,0.52,1.7000000000000002,setosa,0,1.0,0.0,0.0
4.9,3.6,1.4,0.1,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.8333333333333333,1.0909090909090915,-0.9705882352941178,-0.8999999999999999,0.620253164556962,0.9230769230769231,0.208955223880597,0.04,0.16666666666666674,0.8421052631578947,0.0701754385964912,0.0,1.7749523509116738,1.5260563034950494,0.8754687373538999,0.09531017980432487,-1.2483055567372994,1.3656114552785863,-1.5469266735086566,-1.6408451693750992,0,1,0,0,17.64,8.5,6.86,6.300000000000001,0.49000000000000005,5.0,5.04,5.0,0.36000000000000004,3.7,0.13999999999999999,1.5,setosa,0,1.0,0.0,0.0
4.8,3.0,1.4,0.1,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,-0.916666666666667,0.0,-0.9705882352941178,-0.8999999999999999,0.6075949367088607,0.7692307692307693,0.208955223880597,0.04,0.13888888888888884,0.5263157894736843,0.0701754385964912,0.0,1.7578579175523736,1.3862943611198906,0.8754687373538999,0.09531017980432487,-1.3705286856606649,-0.06518052347662659,-1.5469266735086566,-1.6408451693750992,0,0,0,0,14.399999999999999,7.8,6.72,6.199999999999999,0.48,4.8999999999999995,4.199999999999999,4.4,0.30000000000000004,3.1,0.13999999999999999,1.5,setosa,0,1.0,0.0,0.0
6.7,3.3,5.7,2.1,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,0.6666666666666664,0.5454545454545453,0.29411764705882354,0.4333333333333334,0.8481012658227848,0.8461538461538461,0.8507462686567164,0.8400000000000001,0.6666666666666667,0.6842105263157894,0.8245614035087719,0.8333333333333335,2.0412203288596382,1.4586150226995167,1.9021075263969205,1.1314021114911006,0.9517107638832666,0.6502154659009793,0.9625494442304874,1.0388148785973004,1,1,1,1,22.11,10.0,38.190000000000005,12.4,14.07,8.8,18.81,9.0,6.93,5.4,11.97,7.800000000000001,virginica,2,0.0,0.0,1.0
5.4,3.9,1.3,0.4,1.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,-0.41666666666666663,1.6363636363636367,-1.0000000000000002,-0.6999999999999998,0.6835443037974683,1.0,0.19402985074626866,0.16,0.3055555555555556,0.9999999999999998,0.05263157894736842,0.125,1.8562979903656263,1.589235205116581,0.832909122935104,0.33647223662121295,-0.6371899121204755,2.0810074446561924,-1.6052865832235206,-1.2388961621792394,0,1,0,0,21.060000000000002,9.3,7.0200000000000005,6.7,2.16,5.800000000000001,5.07,5.2,1.56,4.3,0.52,1.7000000000000002,setosa,0,1.0,0.0,0.0
6.4,2.8,5.6,2.1,3.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,0.41666666666666663,-0.3636363636363641,0.264705882352941,0.4333333333333334,0.810126582278481,0.717948717948718,0.835820895522388,0.8400000000000001,0.5833333333333335,0.42105263157894735,0.807017543859649,0.8333333333333335,2.0014800002101243,1.33500106673234,1.8870696490323797,1.1314021114911006,0.5850413771131724,-0.5421111830616979,0.9041895345156232,1.0388148785973004,1,0,1,1,17.919999999999998,9.2,35.839999999999996,12.0,13.440000000000001,8.5,15.679999999999998,8.399999999999999,5.88,4.9,11.76,7.699999999999999,virginica,2,0.0,0.0,1.0
7.2,3.2,6.0,1.8,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,1.083333333333333,0.3636363636363641,0.38235294117647056,0.2333333333333334,0.9113924050632911,0.8205128205128206,0.8955223880597015,0.72,0.8055555555555556,0.631578947368421,0.8771929824561403,0.7083333333333334,2.1041341542702074,1.4350845252893227,1.9459101490553132,1.0296194171811583,1.5628264085000905,0.41175013610844474,1.1376291733750787,0.6368658714014404,1,1,1,1,23.040000000000003,10.4,43.2,13.2,12.96,9.0,19.200000000000003,9.2,5.760000000000001,5.0,10.8,7.8,virginica,2,0.0,0.0,1.0
6.8,3.0,5.5,2.1,4.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,0.7499999999999994,0.0,0.23529411764705876,0.4333333333333334,0.860759493670886,0.7692307692307693,0.8208955223880596,0.8400000000000001,0.6944444444444444,0.5263157894736843,0.7894736842105262,0.8333333333333335,2.0541237336955462,1.3862943611198906,1.8718021769015913,1.1314021114911006,1.0739338928066309,-0.06518052347662659,0.8458296248007596,1.0388148785973004,1,0,1,1,20.4,9.8,37.4,12.3,14.28,8.9,16.5,8.5,6.300000000000001,5.1,11.55,7.6,virginica,2,0.0,0.0,1.0
4.8,3.1,1.6,0.2,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,-0.916666666666667,0.18181818181818205,-0.911764705882353,-0.8333333333333334,0.6075949367088607,0.7948717948717949,0.23880597014925373,0.08,0.13888888888888884,0.5789473684210527,0.10526315789473684,0.04166666666666667,1.7578579175523736,1.410986973710262,0.9555114450274363,0.18232155679395462,-1.3705286856606649,0.17328480631590906,-1.430206854078929,-1.5068621669764792,0,1,0,0,14.879999999999999,7.9,7.68,6.4,0.96,5.0,4.960000000000001,4.7,0.6200000000000001,3.3000000000000003,0.32000000000000006,1.8,setosa,0,1.0,0.0,0.0
6.9,3.2,5.7,2.3,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,0.8333333333333333,0.3636363636363641,0.29411764705882354,0.5666666666666665,0.8734177215189873,0.8205128205128206,0.8507462686567164,0.9199999999999999,0.7222222222222223,0.631578947368421,0.8245614035087719,0.9166666666666666,2.066862759472976,1.4350845252893227,1.9021075263969205,1.1939224684724346,1.1961570217299964,0.41175013610844474,0.9625494442304874,1.3067808833945398,1,1,1,1,22.080000000000002,10.100000000000001,39.330000000000005,12.600000000000001,15.87,9.2,18.240000000000002,8.9,7.359999999999999,5.5,13.11,8.0,virginica,2,0.0,0.0,1.0
5.7,2.5,5.0,2.0,2.0,0.0,3.0,4.0,1.0,1.0,3.0,3.0,-0.1666666666666668,-0.9090909090909094,0.08823529411764701,0.3666666666666667,0.7215189873417721,0.6410256410256411,0.7462686567164178,0.8,0.38888888888888884,0.26315789473684204,0.7017543859649122,0.7916666666666667,1.9021075263969205,1.252762968495368,1.791759469228055,1.0986122886681098,-0.27052052535038135,-1.2575071724393039,0.5540300762264406,0.9048318761986802,0,0,1,1,14.25,8.2,28.5,10.7,11.4,7.7,12.5,7.5,5.0,4.5,10.0,7.0,virginica,2,0.0,0.0,1.0
5.0,3.6,1.4,0.2,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.7500000000000002,1.0909090909090915,-0.9705882352941178,-0.8333333333333334,0.6329113924050632,0.9230769230769231,0.208955223880597,0.08,0.19444444444444442,0.8421052631578947,0.0701754385964912,0.04166666666666667,1.791759469228055,1.5260563034950494,0.8754687373538999,0.18232155679395462,-1.1260824278139352,1.3656114552785863,-1.5469266735086566,-1.5068621669764792,0,1,0,0,18.0,8.6,7.0,6.4,1.0,5.2,5.04,5.0,0.7200000000000001,3.8000000000000003,0.27999999999999997,1.5999999999999999,setosa,0,1.0,0.0,0.0
5.4,3.9,1.3,0.4,1.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,-0.41666666666666663,1.6363636363636367,-1.0000000000000002,-0.6999999999999998,0.6835443037974683,1.0,0.19402985074626866,0.16,0.3055555555555556,0.9999999999999998,0.05263157894736842,0.125,1.8562979903656263,1.589235205116581,0.832909122935104,0.33647223662121295,-0.6371899121204755,2.0810074446561924,-1.6052865832235206,-1.2388961621792394,0,1,0,0,21.060000000000002,9.3,7.0200000000000005,6.7,2.16,5.800000000000001,5.07,5.2,1.56,4.3,0.52,1.7000000000000002,setosa,0,1.0,0.0,0.0
7.7,3.0,6.1,2.3,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,1.4999999999999996,0.0,0.4117647058823528,0.5666666666666665,0.9746835443037974,0.7692307692307693,0.9104477611940298,0.9199999999999999,0.9444444444444442,0.5263157894736843,0.8947368421052629,0.9166666666666666,2.1633230256605382,1.3862943611198906,1.9600947840472698,1.1939224684724346,2.1739420531169142,-0.06518052347662659,1.1959890830899425,1.3067808833945398,1,0,1,1,23.1,10.7,46.97,13.8,17.709999999999997,10.0,18.299999999999997,9.1,6.8999999999999995,5.3,14.029999999999998,8.399999999999999,virginica,2,0.0,0.0,1.0
5.3,3.7,1.5,0.2,1.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,-0.5000000000000003,1.2727272727272734,-0.9411764705882354,-0.8333333333333334,0.670886075949367,0.9487179487179488,0.22388059701492538,0.08,0.2777777777777777,0.8947368421052633,0.08771929824561403,0.04166666666666667,1.840549633397487,1.547562508716013,0.9162907318741551,0.18232155679395462,-0.7594130410438409,1.604076785071122,-1.488566763793793,-1.5068621669764792,0,1,0,0,19.61,9.0,7.949999999999999,6.8,1.06,5.5,5.550000000000001,5.2,0.7400000000000001,3.9000000000000004,0.30000000000000004,1.7,setosa,0,1.0,0.0,0.0
6.4,2.9,4.3,1.3,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.41666666666666663,-0.18181818181818205,-0.11764705882352952,-0.09999999999999994,0.810126582278481,0.7435897435897436,0.6417910447761194,0.52,0.5833333333333335,0.4736842105263157,0.5789473684210525,0.5000000000000001,2.0014800002101243,1.3609765531356006,1.667706820558076,0.832909122935104,0.5850413771131724,-0.3036458532691622,0.14551070822239381,-0.033049140591659525,1,0,0,0,18.56,9.3,27.52,10.7,8.32,7.7,12.469999999999999,7.199999999999999,3.77,4.2,5.59,5.6,versicolor,1,0.0,1.0,0.0
5.8,2.7,5.1,1.9,2.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,-0.08333333333333376,-0.5454545454545453,0.11764705882352926,0.3,0.7341772151898733,0.6923076923076924,0.7611940298507462,0.76,0.4166666666666665,0.368421052631579,0.719298245614035,0.75,1.916922612182061,1.308332819650179,1.8082887711792655,1.0647107369924282,-0.14829739642701698,-0.7805765128542325,0.6123899859413042,0.7708488738000601,0,0,1,1,15.66,8.5,29.58,10.899999999999999,11.02,7.699999999999999,13.77,7.8,5.13,4.6,9.69,7.0,virginica,2,0.0,0.0,1.0
4.9,2.5,4.5,1.7,0.0,0.0,2.0,3.0,0.0,1.0,3.0,3.0,-0.8333333333333333,-0.9090909090909094,-0.05882352941176476,0.16666666666666666,0.620253164556962,0.6410256410256411,0.6716417910447761,0.6799999999999999,0.16666666666666674,0.26315789473684204,0.6140350877192983,0.6666666666666667,1.7749523509116738,1.252762968495368,1.7047480922384253,0.9932517730102833,-1.2483055567372994,-1.2575071724393039,0.26223052765212157,0.5028828690028202,0,0,0,1,12.25,7.4,22.05,9.4,8.33,6.6000000000000005,11.25,7.0,4.25,4.2,7.6499999999999995,6.2,virginica,2,0.0,0.0,1.0
5.3,3.7,1.5,0.2,1.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,-0.5000000000000003,1.2727272727272734,-0.9411764705882354,-0.8333333333333334,0.670886075949367,0.9487179487179488,0.22388059701492538,0.08,0.2777777777777777,0.8947368421052633,0.08771929824561403,0.04166666666666667,1.840549633397487,1.547562508716013,0.9162907318741551,0.18232155679395462,-0.7594130410438409,1.604076785071122,-1.488566763793793,-1.5068621669764792,0,1,0,0,19.61,9.0,7.949999999999999,6.8,1.06,5.5,5.550000000000001,5.2,0.7400000000000001,3.9000000000000004,0.30000000000000004,1.7,setosa,0,1.0,0.0,0.0
5.1,3.8,1.9,0.4,1.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,-0.6666666666666672,1.4545454545454546,-0.823529411764706,-0.6999999999999998,0.6455696202531644,0.9743589743589743,0.2835820895522388,0.16,0.2222222222222221,0.9473684210526314,0.15789473684210525,0.125,1.8082887711792655,1.5686159179138452,1.0647107369924282,0.33647223662121295,-1.0038592988905708,1.8425421148636565,-1.2551271249343376,-1.2388961621792394,0,1,0,0,19.38,8.899999999999999,9.69,7.0,2.04,5.5,7.22,5.699999999999999,1.52,4.2,0.76,2.3,setosa,0,1.0,0.0,0.0
5.8,2.7,3.9,1.2,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,-0.08333333333333376,-0.5454545454545453,-0.2352941176470589,-0.16666666666666666,0.7341772151898733,0.6923076923076924,0.582089552238806,0.48,0.4166666666666665,0.368421052631579,0.5087719298245613,0.4583333333333333,1.916922612182061,1.308332819650179,1.589235205116581,0.7884573603642702,-0.14829739642701698,-0.7805765128542325,-0.08792893063706138,-0.1670321429902796,0,0,0,0,15.66,8.5,22.619999999999997,9.7,6.96,7.0,10.530000000000001,6.6,3.24,3.9000000000000004,4.68,5.1,versicolor,1,0.0,1.0,0.0
6.3,3.4,5.6,2.4,3.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,0.3333333333333328,0.7272727272727273,0.264705882352941,0.6333333333333333,0.7974683544303797,0.8717948717948718,0.835820895522388,0.96,0.5555555555555556,0.7368421052631577,0.807017543859649,0.9583333333333334,1.9878743481543455,1.4816045409242156,1.8870696490323797,1.2237754316221157,0.462818248189807,0.888680795693515,0.9041895345156232,1.44076388579316,1,1,1,1,21.419999999999998,9.7,35.279999999999994,11.899999999999999,15.12,8.7,19.04,9.0,8.16,5.8,13.44,8.0,virginica,2,0.0,0.0,1.0
6.3,2.5,4.9,1.5,3.0,0.0,3.0,2.0,2.0,1.0,3.0,2.0,0.3333333333333328,-0.9090909090909094,0.05882352941176476,0.03333333333333336,0.7974683544303797,0.6410256410256411,0.7313432835820896,0.6,0.5555555555555556,0.26315789473684204,0.6842105263157895,0.5833333333333334,1.9878743481543455,1.252762968495368,1.7749523509116738,0.9162907318741551,0.462818248189807,-1.2575071724393039,0.495670166511577,0.23491686420558036,1,0,1,1,15.75,8.8,30.87,11.2,9.45,7.8,12.25,7.4,3.75,4.0,7.3500000000000005,6.4,versicolor,1,0.0,1.0,0.0
6.4,2.8,5.6,2.2,3.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,0.41666666666666663,-0.3636363636363641,0.264705882352941,0.5000000000000001,0.810126582278481,0.717948717948718,0.835820895522388,0.8800000000000001,0.5833333333333335,0.42105263157894735,0.807017543859649,0.8750000000000001,2.0014800002101243,1.33500106673234,1.8870696490323797,1.1631508098056809,0.5850413771131724,-0.5421111830616979,0.9041895345156232,1.1727978809959203,1,0,1,1,17.919999999999998,9.2,35.839999999999996,12.0,14.080000000000002,8.600000000000001,15.679999999999998,8.399999999999999,6.16,5.0,12.32,7.8,virginica,2,0.0,0.0,1.0
