sepal_length,sepal_width,petal_length,petal_width,sepal_length_quantile_bin,sepal_width_quantile_bin,petal_length_quantile_bin,petal_width_quantile_bin,sepal_length_uniform_bin,sepal_width_uniform_bin,petal_length_uniform_bin,petal_width_uniform_bin,sepal_length_robust_scaled,sepal_width_robust_scaled,petal_length_robust_scaled,petal_width_robust_scaled,sepal_length_max_absolute_scaled,sepal_width_max_absolute_scaled,petal_length_max_absolute_scaled,petal_width_max_absolute_scaled,sepal_length_max_min_max_scaled,sepal_width_max_min_max_scaled,petal_length_max_min_max_scaled,petal_width_max_min_max_scaled,sepal_length_logged,sepal_width_logged,petal_length_logged,petal_width_logged,sepal_length_standardized,sepal_width_standardized,petal_length_standardized,petal_width_standardized,sepal_length_binarized,sepal_width_binarized,petal_length_binarized,petal_width_binarized,sepal_length_x_sepal_width_interaction,sepal_length_plus_sepal_width_interaction,sepal_length_x_petal_length_interaction,sepal_length_plus_petal_length_interaction,sepal_length_x_petal_width_interaction,sepal_length_plus_petal_width_interaction,sepal_width_x_petal_length_interaction,sepal_width_plus_petal_length_interaction,sepal_width_x_petal_width_interaction,sepal_width_plus_petal_width_interaction,petal_length_x_petal_width_interaction,petal_length_plus_petal_width_interaction,species,species_label_encoded,species_setosa,species_versicolor,species_virginica
6.1,2.6,5.6,1.4,3.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,0.20833333333333331,-0.7999999999999998,0.3428571428571427,0.06666666666666658,0.7721518987341771,0.5909090909090908,0.8115942028985507,0.5599999999999999,0.4999999999999998,0.18181818181818188,0.7758620689655171,0.5416666666666667,1.9600947840472698,1.2809338454620642,1.8870696490323797,0.8754687373538999,0.297404537129908,-0.9576164129766261,1.0147303196313142,0.25048259853012034,1,0,1,1,15.86,8.7,34.16,11.7,8.54,7.5,14.559999999999999,8.2,3.6399999999999997,4.0,7.839999999999999,7.0,virginica,2,0.0,0.0,1.0
7.4,2.8,6.1,1.9,4.0,1.0,4.0,4.0,4.0,1.0,4.0,3.0,1.291666666666667,-0.40000000000000036,0.4857142857142856,0.3999999999999999,0.9367088607594937,0.6363636363636362,0.8840579710144927,0.76,0.8611111111111112,0.2727272727272727,0.8620689655172411,0.75,2.128231705849268,1.33500106673234,1.9600947840472698,1.0647107369924282,1.9310350931956028,-0.514275481043003,1.3047637570259354,0.931141833666317,1,0,1,1,20.72,10.2,45.14,13.5,14.06,9.3,17.08,8.899999999999999,5.319999999999999,4.699999999999999,11.589999999999998,8.0,virginica,2,0.0,0.0,1.0
5.8,2.7,5.1,1.9,2.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,-0.04166666666666651,-0.5999999999999996,0.19999999999999982,0.3999999999999999,0.7341772151898733,0.6136363636363636,0.7391304347826086,0.76,0.4166666666666665,0.2272727272727273,0.6896551724137929,0.75,1.916922612182061,1.308332819650179,1.8082887711792655,1.0647107369924282,-0.07958712965448268,-0.7359459470098141,0.7246968822366932,0.931141833666317,0,0,1,1,15.66,8.5,29.58,10.899999999999999,11.02,7.699999999999999,13.77,7.8,5.13,4.6,9.69,7.0,virginica,2,0.0,0.0,1.0
6.7,3.0,5.0,1.7,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,0.7083333333333337,0.0,0.17142857142857135,0.2666666666666666,0.8481012658227848,0.6818181818181818,0.7246376811594203,0.6799999999999999,0.6666666666666667,0.36363636363636354,0.6724137931034482,0.6666666666666667,2.0412203288596382,1.3862943611198906,1.791759469228055,0.9932517730102833,1.0513878706986906,-0.07093454910937888,0.6666901947577691,0.6588781396118384,1,0,1,1,20.1,9.7,33.5,11.7,11.39,8.4,15.0,8.0,5.1,4.7,8.5,6.7,versicolor,1,0.0,1.0,0.0
4.9,2.5,4.5,1.7,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,-0.791666666666666,-1.0,0.028571428571428473,0.2666666666666666,0.620253164556962,0.5681818181818181,0.6521739130434783,0.6799999999999999,0.16666666666666674,0.13636363636363624,0.586206896551724,0.6666666666666667,1.7749523509116738,1.252762968495368,1.7047480922384253,0.9932517730102833,-1.2105621300076548,-1.179286878943438,0.37665675736314796,0.6588781396118384,0,0,1,1,12.25,7.4,22.05,9.4,8.33,6.6000000000000005,11.25,7.0,4.25,4.2,7.6499999999999995,6.2,virginica,2,0.0,0.0,1.0
6.5,2.8,4.6,1.5,4.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,0.5416666666666669,-0.40000000000000036,0.05714285714285695,0.1333333333333333,0.8227848101265822,0.6363636363636362,0.6666666666666666,0.6,0.6111111111111112,0.2727272727272727,0.6034482758620687,0.5833333333333334,2.0149030205422647,1.33500106673234,1.7227665977411035,0.9162907318741551,0.8000600928424296,-0.514275481043003,0.434663444842072,0.3866144455573598,1,0,1,1,18.2,9.3,29.9,11.1,9.75,8.0,12.879999999999999,7.3999999999999995,4.199999999999999,4.3,6.8999999999999995,6.1,versicolor,1,0.0,1.0,0.0
6.1,3.0,4.6,1.4,3.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,0.20833333333333331,0.0,0.05714285714285695,0.06666666666666658,0.7721518987341771,0.6818181818181818,0.6666666666666666,0.5599999999999999,0.4999999999999998,0.36363636363636354,0.6034482758620687,0.5416666666666667,1.9600947840472698,1.3862943611198906,1.7227665977411035,0.8754687373538999,0.297404537129908,-0.07093454910937888,0.434663444842072,0.25048259853012034,1,0,1,1,18.299999999999997,9.1,28.059999999999995,10.7,8.54,7.5,13.799999999999999,7.6,4.199999999999999,4.4,6.4399999999999995,6.0,versicolor,1,0.0,1.0,0.0
6.2,2.2,4.5,1.5,3.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,0.2916666666666671,-1.5999999999999996,0.028571428571428473,0.1333333333333333,0.7848101265822784,0.5,0.6521739130434783,0.6,0.5277777777777779,0.0,0.586206896551724,0.5833333333333334,1.9740810260220096,1.1631508098056809,1.7047480922384253,0.9162907318741551,0.42306842605803896,-1.8442982768438734,0.37665675736314796,0.3866144455573598,1,0,1,1,13.640000000000002,8.4,27.900000000000002,10.7,9.3,7.7,9.9,6.7,3.3000000000000003,3.7,6.75,6.0,versicolor,1,0.0,1.0,0.0
5.0,3.5,1.3,0.3,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,-0.7083333333333329,1.0,-0.885714285714286,-0.6666666666666666,0.6329113924050632,0.7954545454545454,0.18840579710144928,0.12,0.19444444444444442,0.5909090909090908,0.03448275862068964,0.08333333333333333,1.791759469228055,1.5040773967762742,0.832909122935104,0.262364264467491,-1.084898241079525,1.0374177807246805,-1.4795572419624272,-1.2469677187695123,0,1,0,0,17.5,8.5,6.5,6.3,1.5,5.3,4.55,4.8,1.05,3.8,0.39,1.6,setosa,0,1.0,0.0,0.0
5.3,3.7,1.5,0.2,1.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.4583333333333331,1.4000000000000004,-0.8285714285714287,-0.7333333333333334,0.670886075949367,0.8409090909090908,0.21739130434782608,0.08,0.2777777777777777,0.6818181818181819,0.06896551724137928,0.04166666666666667,1.840549633397487,1.547562508716013,0.9162907318741551,0.18232155679395462,-0.7079065742951341,1.4807587126583046,-1.363543867004579,-1.3830995657967518,0,1,0,0,19.61,9.0,7.949999999999999,6.8,1.06,5.5,5.550000000000001,5.2,0.7400000000000001,3.9000000000000004,0.30000000000000004,1.7,setosa,0,1.0,0.0,0.0
6.3,3.4,5.6,2.4,3.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,0.3750000000000001,0.7999999999999998,0.3428571428571427,0.7333333333333333,0.7974683544303797,0.7727272727272726,0.8115942028985507,0.96,0.5555555555555556,0.5454545454545454,0.7758620689655171,0.9583333333333334,1.9878743481543455,1.4816045409242156,1.8870696490323797,1.2237754316221157,0.5487323149861688,0.8157473147578684,1.0147303196313142,1.6118010688025137,1,1,1,1,21.419999999999998,9.7,35.279999999999994,11.899999999999999,15.12,8.7,19.04,9.0,8.16,5.8,13.44,8.0,virginica,2,0.0,0.0,1.0
7.9,3.8,6.4,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.7083333333333337,1.5999999999999996,0.5714285714285715,0.4666666666666666,1.0,0.8636363636363635,0.927536231884058,0.8,1.0,0.7272727272727271,0.9137931034482758,0.7916666666666667,2.186051276738094,1.5686159179138452,2.0014800002101243,1.0986122886681098,2.559354537836254,1.7024291786251156,1.4787838194627085,1.0672736806935565,1,1,1,1,30.02,11.7,50.56,14.3,15.8,9.9,24.32,10.2,7.6,5.8,12.8,8.4,virginica,2,0.0,0.0,1.0
5.5,2.4,3.7,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,-0.29166666666666635,-1.2000000000000002,-0.20000000000000007,-0.20000000000000004,0.6962025316455696,0.5454545454545454,0.5362318840579711,0.4,0.33333333333333326,0.09090909090909083,0.44827586206896547,0.375,1.8718021769015913,1.2237754316221157,1.547562508716013,0.6931471805599453,-0.45657879643887334,-1.4009573449102501,-0.08739674246824575,-0.29404478957883695,0,0,0,0,13.2,7.9,20.35,9.2,5.5,6.5,8.88,6.1,2.4,3.4,3.7,4.7,versicolor,1,0.0,1.0,0.0
6.5,3.0,5.2,2.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,0.5416666666666669,0.0,0.22857142857142854,0.4666666666666666,0.8227848101265822,0.6818181818181818,0.7536231884057971,0.8,0.6111111111111112,0.36363636363636354,0.7068965517241379,0.7916666666666667,2.0149030205422647,1.3862943611198906,1.824549292051046,1.0986122886681098,0.8000600928424296,-0.07093454910937888,0.7827035697156177,1.0672736806935565,1,0,1,1,19.5,9.5,33.800000000000004,11.7,13.0,8.5,15.600000000000001,8.2,6.0,5.0,10.4,7.2,virginica,2,0.0,0.0,1.0
6.3,2.3,4.4,1.3,3.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.3750000000000001,-1.4000000000000004,0.0,0.0,0.7974683544303797,0.5227272727272726,0.6376811594202899,0.52,0.5555555555555556,0.045454545454545414,0.5689655172413792,0.5000000000000001,1.9878743481543455,1.1939224684724346,1.6863989535702288,0.832909122935104,0.5487323149861688,-1.6226278108770622,0.31865006988422395,0.11435075150288115,1,0,0,0,14.489999999999998,8.6,27.720000000000002,10.7,8.19,7.6,10.12,6.7,2.9899999999999998,3.5999999999999996,5.720000000000001,5.7,versicolor,1,0.0,1.0,0.0
7.7,3.0,6.1,2.3,4.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,1.541666666666667,0.0,0.4857142857142856,0.6666666666666665,0.9746835443037974,0.6818181818181818,0.8840579710144927,0.9199999999999999,0.9444444444444442,0.36363636363636354,0.8620689655172411,0.9166666666666666,2.1633230256605382,1.3862943611198906,1.9600947840472698,1.1939224684724346,2.3080267599799935,-0.07093454910937888,1.3047637570259354,1.4756692217752743,1,0,1,1,23.1,10.7,46.97,13.8,17.709999999999997,10.0,18.299999999999997,9.1,6.8999999999999995,5.3,14.029999999999998,8.399999999999999,virginica,2,0.0,0.0,1.0
6.5,3.0,5.8,2.2,4.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,0.5416666666666669,0.0,0.3999999999999999,0.6000000000000001,0.8227848101265822,0.6818181818181818,0.8405797101449275,0.8800000000000001,0.6111111111111112,0.36363636363636354,0.8103448275862069,0.8750000000000001,2.0149030205422647,1.3862943611198906,1.916922612182061,1.1631508098056809,0.8000600928424296,-0.07093454910937888,1.130743694589163,1.3395373747480355,1,0,1,1,19.5,9.5,37.699999999999996,12.3,14.3,8.7,17.4,8.8,6.6000000000000005,5.2,12.76,8.0,virginica,2,0.0,0.0,1.0
5.1,3.8,1.6,0.2,1.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.6249999999999999,1.5999999999999996,-0.8000000000000002,-0.7333333333333334,0.6455696202531644,0.8636363636363635,0.2318840579710145,0.08,0.2222222222222221,0.7272727272727271,0.08620689655172414,0.04166666666666667,1.8082887711792655,1.5686159179138452,0.9555114450274363,0.18232155679395462,-0.959234352151395,1.7024291786251156,-1.3055371795256545,-1.3830995657967518,0,1,0,0,19.38,8.899999999999999,8.16,6.699999999999999,1.02,5.3,6.08,5.4,0.76,4.0,0.32000000000000006,1.8,setosa,0,1.0,0.0,0.0
5.8,2.6,4.0,1.2,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,-0.04166666666666651,-0.7999999999999998,-0.11428571428571441,-0.06666666666666672,0.7341772151898733,0.5909090909090908,0.5797101449275363,0.48,0.4166666666666665,0.18181818181818188,0.49999999999999994,0.4583333333333333,1.916922612182061,1.2809338454620642,1.6094379124341003,0.7884573603642702,-0.07958712965448268,-0.9576164129766261,0.08662331996852683,-0.021781095524358314,0,0,0,0,15.08,8.4,23.2,9.8,6.96,7.0,10.4,6.6,3.12,3.8,4.8,5.2,versicolor,1,0.0,1.0,0.0
6.1,2.6,5.6,1.4,3.0,0.0,4.0,2.0,2.0,0.0,3.0,2.0,0.20833333333333331,-0.7999999999999998,0.3428571428571427,0.06666666666666658,0.7721518987341771,0.5909090909090908,0.8115942028985507,0.5599999999999999,0.4999999999999998,0.18181818181818188,0.7758620689655171,0.5416666666666667,1.9600947840472698,1.2809338454620642,1.8870696490323797,0.8754687373538999,0.297404537129908,-0.9576164129766261,1.0147303196313142,0.25048259853012034,1,0,1,1,15.86,8.7,34.16,11.7,8.54,7.5,14.559999999999999,8.2,3.6399999999999997,4.0,7.839999999999999,7.0,virginica,2,0.0,0.0,1.0
6.3,2.5,4.9,1.5,3.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,0.3750000000000001,-1.0,0.14285714285714288,0.1333333333333333,0.7974683544303797,0.5681818181818181,0.7101449275362319,0.6,0.5555555555555556,0.13636363636363624,0.6551724137931034,0.5833333333333334,1.9878743481543455,1.252762968495368,1.7749523509116738,0.9162907318741551,0.5487323149861688,-1.179286878943438,0.6086835072788451,0.3866144455573598,1,0,1,1,15.75,8.8,30.87,11.2,9.45,7.8,12.25,7.4,3.75,4.0,7.3500000000000005,6.4,versicolor,1,0.0,1.0,0.0
6.9,3.1,4.9,1.5,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0.8750000000000004,0.20000000000000018,0.14285714285714288,0.1333333333333333,0.8734177215189873,0.7045454545454545,0.7101449275362319,0.6,0.7222222222222223,0.40909090909090917,0.6551724137931034,0.5833333333333334,2.066862759472976,1.410986973710262,1.7749523509116738,0.9162907318741551,1.3027156485549514,0.15073591685743318,0.6086835072788451,0.3866144455573598,1,1,1,1,21.39,10.0,33.81,11.8,10.350000000000001,8.4,15.190000000000001,8.0,4.65,4.6,7.3500000000000005,6.4,versicolor,1,0.0,1.0,0.0
6.4,2.9,4.3,1.3,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0.45833333333333387,-0.20000000000000018,-0.028571428571428727,0.0,0.810126582278481,0.6590909090909091,0.6231884057971014,0.52,0.5833333333333335,0.3181818181818181,0.5517241379310345,0.5000000000000001,2.0014800002101243,1.3609765531356006,1.667706820558076,0.832909122935104,0.6743962039142998,-0.2926050150761909,0.26064338240529944,0.11435075150288115,1,0,0,0,18.56,9.3,27.52,10.7,8.32,7.7,12.469999999999999,7.199999999999999,3.77,4.2,5.59,5.6,versicolor,1,0.0,1.0,0.0
7.7,2.6,6.9,2.3,4.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,1.541666666666667,-0.7999999999999998,0.7142857142857144,0.6666666666666665,0.9746835443037974,0.5909090909090908,1.0,0.9199999999999999,0.9444444444444442,0.18181818181818188,1.0,0.9166666666666666,2.1633230256605382,1.2809338454620642,2.066862759472976,1.1939224684724346,2.3080267599799935,-0.9576164129766261,1.7688172568573297,1.4756692217752743,1,0,1,1,20.02,10.3,53.13,14.600000000000001,17.709999999999997,10.0,17.94,9.5,5.9799999999999995,4.9,15.87,9.2,virginica,2,0.0,0.0,1.0
6.3,3.3,4.7,1.6,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,0.3750000000000001,0.5999999999999996,0.08571428571428567,0.20000000000000004,0.7974683544303797,0.7499999999999999,0.6811594202898551,0.64,0.5555555555555556,0.4999999999999998,0.6206896551724137,0.6250000000000001,1.9878743481543455,1.4586150226995167,1.7404661748405046,0.9555114450274363,0.5487323149861688,0.5940768487910563,0.49267013232099655,0.5227462925845993,1,1,1,1,20.79,9.6,29.61,11.0,10.08,7.9,15.51,8.0,5.28,4.9,7.5200000000000005,6.300000000000001,versicolor,1,0.0,1.0,0.0
5.8,2.7,4.1,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,-0.04166666666666651,-0.5999999999999996,-0.08571428571428592,-0.20000000000000004,0.7341772151898733,0.6136363636363636,0.5942028985507245,0.4,0.4166666666666665,0.2272727272727273,0.5172413793103448,0.375,1.916922612182061,1.308332819650179,1.62924053973028,0.6931471805599453,-0.07958712965448268,-0.7359459470098141,0.14463000744745086,-0.29404478957883695,0,0,0,0,15.66,8.5,23.779999999999998,9.899999999999999,5.8,6.8,11.07,6.8,2.7,3.7,4.1,5.1,versicolor,1,0.0,1.0,0.0
6.0,3.0,4.8,1.8,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,0.12500000000000028,0.0,0.11428571428571414,0.3333333333333333,0.7594936708860759,0.6818181818181818,0.6956521739130435,0.72,0.4722222222222223,0.36363636363636354,0.6379310344827585,0.7083333333333334,1.9459101490553132,1.3862943611198906,1.7578579175523736,1.0296194171811583,0.17174064820177815,-0.07093454910937888,0.5506768197999206,0.7950099866390778,1,0,1,1,18.0,9.0,28.799999999999997,10.8,10.8,7.8,14.399999999999999,7.8,5.4,4.8,8.64,6.6,virginica,2,0.0,0.0,1.0
5.4,3.4,1.7,0.2,1.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,-0.37499999999999933,0.7999999999999998,-0.7714285714285716,-0.7333333333333334,0.6835443037974683,0.7727272727272726,0.24637681159420288,0.08,0.3055555555555556,0.5454545454545454,0.10344827586206895,0.04166666666666667,1.8562979903656263,1.4816045409242156,0.9932517730102833,0.18232155679395462,-0.5822426853670032,0.8157473147578684,-1.2475304920467305,-1.3830995657967518,0,1,0,0,18.36,8.8,9.18,7.1000000000000005,1.08,5.6000000000000005,5.779999999999999,5.1,0.68,3.6,0.34,1.9,setosa,0,1.0,0.0,0.0
6.7,3.3,5.7,2.1,4.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,0.7083333333333337,0.5999999999999996,0.37142857142857144,0.5333333333333333,0.8481012658227848,0.7499999999999999,0.8260869565217391,0.8400000000000001,0.6666666666666667,0.4999999999999998,0.7931034482758621,0.8333333333333335,2.0412203288596382,1.4586150226995167,1.9021075263969205,1.1314021114911006,1.0513878706986906,0.5940768487910563,1.072737007110239,1.203405527720796,1,1,1,1,22.11,10.0,38.190000000000005,12.4,14.07,8.8,18.81,9.0,6.93,5.4,11.97,7.800000000000001,virginica,2,0.0,0.0,1.0
5.9,3.0,5.1,1.8,2.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,0.041666666666667254,0.0,0.19999999999999982,0.3333333333333333,0.7468354430379747,0.6818181818181818,0.7391304347826086,0.72,0.44444444444444464,0.36363636363636354,0.6896551724137929,0.7083333333333334,1.9315214116032138,1.3862943611198906,1.8082887711792655,1.0296194171811583,0.04607675927364828,-0.07093454910937888,0.7246968822366932,0.7950099866390778,1,0,1,1,17.700000000000003,8.9,30.09,11.0,10.620000000000001,7.7,15.299999999999999,8.1,5.4,4.8,9.18,6.8999999999999995,virginica,2,0.0,0.0,1.0
4.5,2.3,1.3,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.1249999999999996,-1.4000000000000004,-0.885714285714286,-0.6666666666666666,0.5696202531645569,0.5227272727272726,0.18840579710144928,0.12,0.05555555555555558,0.045454545454545414,0.03448275862068964,0.08333333333333333,1.7047480922384253,1.1939224684724346,0.832909122935104,0.262364264467491,-1.7132176857201764,-1.6226278108770622,-1.4795572419624272,-1.2469677187695123,0,0,0,0,10.35,6.8,5.8500000000000005,5.8,1.3499999999999999,4.8,2.9899999999999998,3.5999999999999996,0.69,2.5999999999999996,0.39,1.6,setosa,0,1.0,0.0,0.0
