sepal_length,sepal_width,petal_length,petal_width,sepal_length_quantile_bin,sepal_width_quantile_bin,petal_length_quantile_bin,petal_width_quantile_bin,sepal_length_uniform_bin,sepal_width_uniform_bin,petal_length_uniform_bin,petal_width_uniform_bin,sepal_length_robust_scaled,sepal_width_robust_scaled,petal_length_robust_scaled,petal_width_robust_scaled,sepal_length_max_absolute_scaled,sepal_width_max_absolute_scaled,petal_length_max_absolute_scaled,petal_width_max_absolute_scaled,sepal_length_max_min_max_scaled,sepal_width_max_min_max_scaled,petal_length_max_min_max_scaled,petal_width_max_min_max_scaled,sepal_length_logged,sepal_width_logged,petal_length_logged,petal_width_logged,sepal_length_standardized,sepal_width_standardized,petal_length_standardized,petal_width_standardized,sepal_length_binarized,sepal_width_binarized,petal_length_binarized,petal_width_binarized,sepal_length_x_sepal_width_interaction,sepal_length_plus_sepal_width_interaction,sepal_length_x_petal_length_interaction,sepal_length_plus_petal_length_interaction,sepal_length_x_petal_width_interaction,sepal_length_plus_petal_width_interaction,sepal_width_x_petal_length_interaction,sepal_width_plus_petal_length_interaction,sepal_width_x_petal_width_interaction,sepal_width_plus_petal_width_interaction,petal_length_x_petal_width_interaction,petal_length_plus_petal_width_interaction,species,species_label_encoded,species_setosa,species_versicolor,species_virginica
5.0,3.5,1.6,0.6,1.0,4.0,1.0,1.0,1.0,3.0,0.0,1.0,-0.5384615384615387,0.8333333333333338,-0.7272727272727273,-0.5098039215686274,0.6493506493506493,0.7954545454545454,0.23880597014925373,0.24,0.2058823529411764,0.625,0.0892857142857143,0.20833333333333331,1.791759469228055,1.5040773967762742,0.9555114450274363,0.4700036292457355,-0.8955781316337694,1.0684155713250778,-1.1646081269855921,-0.7001981043869361,0,1,0,0,17.5,8.5,8.0,6.6,3.0,5.6,5.6000000000000005,5.1,2.1,4.1,0.96,2.2,setosa,0,1.0,0.0,0.0
4.4,2.9,1.4,0.2,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.1666666666666669,-0.787878787878788,-0.8235294117647058,0.5714285714285715,0.6590909090909091,0.208955223880597,0.08,0.02941176470588247,0.375,0.05357142857142855,0.04166666666666667,1.6863989535702288,1.3609765531356006,0.8754687373538999,0.18232155679395462,-1.6668894411748147,-0.20015172972052853,-1.2860057774705393,-1.2702372667100863,0,0,0,0,12.76,7.300000000000001,6.16,5.800000000000001,0.8800000000000001,4.6000000000000005,4.06,4.3,0.58,3.1,0.27999999999999997,1.5999999999999999,setosa,0,1.0,0.0,0.0
6.2,2.8,4.8,1.8,3.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,0.3846153846153847,-0.3333333333333338,0.24242424242424238,0.4313725490196078,0.8051948051948052,0.6363636363636362,0.7164179104477612,0.72,0.5588235294117647,0.33333333333333326,0.6607142857142856,0.7083333333333334,1.9740810260220096,1.33500106673234,1.7578579175523736,1.0296194171811583,0.6470444874483224,-0.41157961322812975,0.777754280773561,1.0099193825825146,1,0,1,1,17.36,9.0,29.759999999999998,11.0,11.16,8.0,13.44,7.6,5.04,4.6,8.64,6.6,virginica,2,0.0,0.0,1.0
6.0,3.4,4.5,1.6,3.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,0.23076923076923067,0.666666666666667,0.15151515151515152,0.27450980392156865,0.7792207792207793,0.7727272727272726,0.6716417910447761,0.64,0.5,0.5833333333333333,0.6071428571428572,0.6250000000000001,1.9459101490553132,1.4816045409242156,1.7047480922384253,0.9555114450274363,0.38994071760130694,0.8569876878174767,0.5956578050461405,0.7248998014209395,1,1,1,1,20.4,9.4,27.0,10.5,9.600000000000001,7.6,15.299999999999999,7.9,5.44,5.0,7.2,6.1,versicolor,1,0.0,1.0,0.0
6.4,3.1,5.5,1.8,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,0.5384615384615387,0.1666666666666669,0.4545454545454546,0.4313725490196078,0.8311688311688312,0.7045454545454545,0.8208955223880596,0.72,0.6176470588235294,0.45833333333333326,0.7857142857142858,0.7083333333333334,2.0014800002101243,1.410986973710262,1.8718021769015913,1.0296194171811583,0.904148257295338,0.22270403729467392,1.202646057470876,1.0099193825825146,1,1,1,1,19.840000000000003,9.5,35.2,11.9,11.520000000000001,8.200000000000001,17.05,8.6,5.58,4.9,9.9,7.3,virginica,2,0.0,0.0,1.0
7.2,3.0,5.8,1.6,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,1.153846153846154,0.0,0.5454545454545454,0.27450980392156865,0.935064935064935,0.6818181818181818,0.8656716417910447,0.64,0.8529411764705881,0.41666666666666674,0.8392857142857144,0.6250000000000001,2.1041341542702074,1.3862943611198906,1.916922612182061,0.9555114450274363,1.9325633366833987,0.01127615378707269,1.3847425331982965,0.7248998014209395,1,0,1,1,21.6,10.2,41.76,13.0,11.520000000000001,8.8,17.4,8.8,4.800000000000001,4.6,9.28,7.4,virginica,2,0.0,0.0,1.0
6.4,2.8,5.6,2.2,4.0,1.0,4.0,4.0,3.0,1.0,4.0,4.0,0.5384615384615387,-0.3333333333333338,0.48484848484848475,0.7450980392156863,0.8311688311688312,0.6363636363636362,0.835820895522388,0.8800000000000001,0.6176470588235294,0.33333333333333326,0.8035714285714286,0.8750000000000001,2.0014800002101243,1.33500106673234,1.8870696490323797,1.1631508098056809,0.904148257295338,-0.41157961322812975,1.2633448827133493,1.5799585449056648,1,0,1,1,17.919999999999998,9.2,35.839999999999996,12.0,14.080000000000002,8.600000000000001,15.679999999999998,8.399999999999999,6.16,5.0,12.32,7.8,virginica,2,0.0,0.0,1.0
5.2,3.4,1.4,0.2,1.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,-0.3846153846153847,0.666666666666667,-0.787878787878788,-0.8235294117647058,0.6753246753246753,0.7727272727272726,0.208955223880597,0.08,0.26470588235294135,0.5833333333333333,0.05357142857142855,0.04166666666666667,1.824549292051046,1.4816045409242156,0.8754687373538999,0.18232155679395462,-0.638474361786754,0.8569876878174767,-1.2860057774705393,-1.2702372667100863,0,1,0,0,17.68,8.6,7.279999999999999,6.6,1.04,5.4,4.76,4.8,0.68,3.6,0.27999999999999997,1.5999999999999999,setosa,0,1.0,0.0,0.0
5.5,2.3,4.0,1.3,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,-0.153846153846154,-1.1666666666666676,0.0,0.03921568627450984,0.7142857142857143,0.5227272727272726,0.5970149253731343,0.52,0.3529411764705883,0.12499999999999989,0.5178571428571428,0.5000000000000001,1.8718021769015913,1.1939224684724346,1.6094379124341003,0.832909122935104,-0.25281870701623127,-1.4687190307661349,0.2921636788337728,0.2973704296785768,0,0,0,1,12.649999999999999,7.8,22.0,9.5,7.15,6.8,9.2,6.3,2.9899999999999998,3.5999999999999996,5.2,5.3,versicolor,1,0.0,1.0,0.0
4.9,3.1,1.5,0.1,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,-0.6153846153846153,0.1666666666666669,-0.7575757575757576,-0.9019607843137253,0.6363636363636364,0.7045454545454545,0.22388059701492538,0.04,0.17647058823529438,0.45833333333333326,0.0714285714285714,0.0,1.7749523509116738,1.410986973710262,0.9162907318741551,0.09531017980432487,-1.0241300165572766,0.22270403729467392,-1.2253069522280657,-1.4127470572908738,0,1,0,0,15.190000000000001,8.0,7.3500000000000005,6.4,0.49000000000000005,5.0,4.65,4.6,0.31000000000000005,3.2,0.15000000000000002,1.6,setosa,0,1.0,0.0,0.0
4.4,2.9,1.4,0.2,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.1666666666666669,-0.787878787878788,-0.8235294117647058,0.5714285714285715,0.6590909090909091,0.208955223880597,0.08,0.02941176470588247,0.375,0.05357142857142855,0.04166666666666667,1.6863989535702288,1.3609765531356006,0.8754687373538999,0.18232155679395462,-1.6668894411748147,-0.20015172972052853,-1.2860057774705393,-1.2702372667100863,0,0,0,0,12.76,7.300000000000001,6.16,5.800000000000001,0.8800000000000001,4.6000000000000005,4.06,4.3,0.58,3.1,0.27999999999999997,1.5999999999999999,setosa,0,1.0,0.0,0.0
5.0,3.0,1.6,0.2,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,-0.5384615384615387,0.0,-0.7272727272727273,-0.8235294117647058,0.6493506493506493,0.6818181818181818,0.23880597014925373,0.08,0.2058823529411764,0.41666666666666674,0.0892857142857143,0.04166666666666667,1.791759469228055,1.3862943611198906,0.9555114450274363,0.18232155679395462,-0.8955781316337694,0.01127615378707269,-1.1646081269855921,-1.2702372667100863,0,0,0,0,15.0,8.0,8.0,6.6,1.0,5.2,4.800000000000001,4.6,0.6000000000000001,3.2,0.32000000000000006,1.8,setosa,0,1.0,0.0,0.0
5.5,4.2,1.4,0.2,2.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,-0.153846153846154,2.0000000000000013,-0.787878787878788,-0.8235294117647058,0.7142857142857143,0.9545454545454545,0.208955223880597,0.08,0.3529411764705883,0.9166666666666667,0.05357142857142855,0.04166666666666667,1.8718021769015913,1.6486586255873816,0.8754687373538999,0.18232155679395462,-0.25281870701623127,2.5484107558782854,-1.2860057774705393,-1.2702372667100863,0,1,0,0,23.1,9.7,7.699999999999999,6.9,1.1,5.7,5.88,5.6,0.8400000000000001,4.4,0.27999999999999997,1.5999999999999999,setosa,0,1.0,0.0,0.0
5.0,3.3,1.4,0.2,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,-0.5384615384615387,0.5,-0.787878787878788,-0.8235294117647058,0.6493506493506493,0.7499999999999999,0.208955223880597,0.08,0.2058823529411764,0.5416666666666665,0.05357142857142855,0.04166666666666667,1.791759469228055,1.4586150226995167,0.8754687373538999,0.18232155679395462,-0.8955781316337694,0.6455598043098755,-1.2860057774705393,-1.2702372667100863,0,1,0,0,16.5,8.3,7.0,6.4,1.0,5.2,4.619999999999999,4.699999999999999,0.66,3.5,0.27999999999999997,1.5999999999999999,setosa,0,1.0,0.0,0.0
5.0,2.0,3.5,1.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,-0.5384615384615387,-1.6666666666666676,-0.15151515151515152,-0.196078431372549,0.6493506493506493,0.45454545454545453,0.5223880597014925,0.4,0.2058823529411764,0.0,0.42857142857142855,0.375,1.791759469228055,1.0986122886681098,1.5040773967762742,0.6931471805599453,-0.8955781316337694,-2.1030026812889377,-0.011330447378594892,-0.13015894206378587,0,0,0,0,10.0,7.0,17.5,8.5,5.0,6.0,7.0,5.5,2.0,3.0,3.5,4.5,versicolor,1,0.0,1.0,0.0
5.4,3.0,4.5,1.5,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,-0.23076923076923067,0.0,0.15151515151515152,0.196078431372549,0.7012987012987013,0.6818181818181818,0.6716417910447761,0.6,0.32352941176470607,0.41666666666666674,0.6071428571428572,0.5833333333333334,1.8562979903656263,1.3862943611198906,1.7047480922384253,0.9162907318741551,-0.38137059193973843,0.01127615378707269,0.5956578050461405,0.5823900108401519,0,0,1,1,16.200000000000003,8.4,24.3,9.9,8.100000000000001,6.9,13.5,7.5,4.5,4.5,6.75,6.0,versicolor,1,0.0,1.0,0.0
4.9,3.6,1.4,0.1,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,-0.6153846153846153,1.0000000000000007,-0.787878787878788,-0.9019607843137253,0.6363636363636364,0.8181818181818181,0.208955223880597,0.04,0.17647058823529438,0.6666666666666667,0.05357142857142855,0.0,1.7749523509116738,1.5260563034950494,0.8754687373538999,0.09531017980432487,-1.0241300165572766,1.2798434548326791,-1.2860057774705393,-1.4127470572908738,0,1,0,0,17.64,8.5,6.86,6.300000000000001,0.49000000000000005,5.0,5.04,5.0,0.36000000000000004,3.7,0.13999999999999999,1.5,setosa,0,1.0,0.0,0.0
5.4,3.4,1.7,0.2,2.0,4.0,1.0,1.0,1.0,2.0,0.0,0.0,-0.23076923076923067,0.666666666666667,-0.6969696969696969,-0.8235294117647058,0.7012987012987013,0.7727272727272726,0.2537313432835821,0.08,0.32352941176470607,0.5833333333333333,0.1071428571428571,0.04166666666666667,1.8562979903656263,1.4816045409242156,0.9932517730102833,0.18232155679395462,-0.38137059193973843,0.8569876878174767,-1.1039093017431187,-1.2702372667100863,0,1,0,0,18.36,8.8,9.18,7.1000000000000005,1.08,5.6000000000000005,5.779999999999999,5.1,0.68,3.6,0.34,1.9,setosa,0,1.0,0.0,0.0
5.7,3.8,1.7,0.3,2.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.333333333333334,-0.6969696969696969,-0.7450980392156862,0.7402597402597403,0.8636363636363635,0.2537313432835821,0.12,0.41176470588235303,0.7499999999999998,0.1071428571428571,0.08333333333333333,1.9021075263969205,1.5686159179138452,0.9932517730102833,0.262364264467491,0.004285062830784257,1.7026992218478807,-1.1039093017431187,-1.1277274761292986,0,1,0,0,21.66,9.5,9.69,7.4,1.71,6.0,6.46,5.5,1.14,4.1,0.51,2.0,setosa,0,1.0,0.0,0.0
6.4,2.7,5.3,1.9,4.0,1.0,4.0,4.0,3.0,1.0,3.0,3.0,0.5384615384615387,-0.5,0.3939393939393939,0.5098039215686273,0.8311688311688312,0.6136363636363636,0.7910447761194029,0.76,0.6176470588235294,0.29166666666666674,0.75,0.75,2.0014800002101243,1.308332819650179,1.840549633397487,1.0647107369924282,0.904148257295338,-0.6230074967357301,1.0812484069859287,1.1524291731633018,1,0,1,1,17.28,9.100000000000001,33.92,11.7,12.16,8.3,14.31,8.0,5.13,4.6,10.069999999999999,7.199999999999999,virginica,2,0.0,0.0,1.0
6.4,3.2,4.5,1.5,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,0.5384615384615387,0.3333333333333338,0.15151515151515152,0.196078431372549,0.8311688311688312,0.7272727272727273,0.6716417910447761,0.6,0.6176470588235294,0.5,0.6071428571428572,0.5833333333333334,2.0014800002101243,1.4350845252893227,1.7047480922384253,0.9162907318741551,0.904148257295338,0.43413192080227514,0.5956578050461405,0.5823900108401519,1,1,1,1,20.480000000000004,9.600000000000001,28.8,10.9,9.600000000000001,7.9,14.4,7.7,4.800000000000001,4.7,6.75,6.0,versicolor,1,0.0,1.0,0.0
7.7,3.0,6.1,2.3,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,1.5384615384615388,0.0,0.6363636363636362,0.8235294117647056,1.0,0.6818181818181818,0.9104477611940298,0.9199999999999999,0.9999999999999998,0.41666666666666674,0.8928571428571428,0.9166666666666666,2.1633230256605382,1.3862943611198906,1.9600947840472698,1.1939224684724346,2.575322761300937,0.01127615378707269,1.566839008925717,1.7224683354864518,1,0,1,1,23.1,10.7,46.97,13.8,17.709999999999997,10.0,18.299999999999997,9.1,6.8999999999999995,5.3,14.029999999999998,8.399999999999999,virginica,2,0.0,0.0,1.0
4.6,3.4,1.4,0.3,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,-0.8461538461538467,0.666666666666667,-0.787878787878788,-0.7450980392156862,0.5974025974025974,0.7727272727272726,0.208955223880597,0.12,0.08823529411764697,0.5833333333333333,0.05357142857142855,0.08333333333333333,1.7227665977411035,1.4816045409242156,0.8754687373538999,0.262364264467491,-1.4097856713278005,0.8569876878174767,-1.2860057774705393,-1.1277274761292986,0,1,0,0,15.639999999999999,8.0,6.4399999999999995,6.0,1.38,4.8999999999999995,4.76,4.8,1.02,3.6999999999999997,0.42,1.7,setosa,0,1.0,0.0,0.0
5.2,4.1,1.5,0.1,1.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,-0.3846153846153847,1.833333333333334,-0.7575757575757576,-0.9019607843137253,0.6753246753246753,0.9318181818181817,0.22388059701492538,0.04,0.26470588235294135,0.8749999999999998,0.0714285714285714,0.0,1.824549292051046,1.62924053973028,0.9162907318741551,0.09531017980432487,-0.638474361786754,2.336982872370683,-1.2253069522280657,-1.4127470572908738,0,1,0,0,21.32,9.3,7.800000000000001,6.7,0.52,5.3,6.1499999999999995,5.6,0.41,4.199999999999999,0.15000000000000002,1.6,setosa,0,1.0,0.0,0.0
5.6,3.0,4.1,1.3,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,-0.07692307692307734,0.0,0.030303030303030196,0.03921568627450984,0.7272727272727272,0.6818181818181818,0.6119402985074626,0.52,0.38235294117647056,0.41666666666666674,0.5357142857142856,0.5000000000000001,1.8870696490323797,1.3862943611198906,1.62924053973028,0.832909122935104,-0.12426682209272406,0.01127615378707269,0.35286250407624614,0.2973704296785768,0,0,1,1,16.799999999999997,8.6,22.959999999999997,9.7,7.279999999999999,6.8999999999999995,12.299999999999999,7.1,3.9000000000000004,4.3,5.33,5.3999999999999995,versicolor,1,0.0,1.0,0.0
5.8,2.7,5.1,1.9,2.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,0.07692307692307666,-0.5,0.33333333333333326,0.5098039215686273,0.7532467532467532,0.6136363636363636,0.7611940298507462,0.76,0.4411764705882353,0.29166666666666674,0.7142857142857142,0.75,1.916922612182061,1.308332819650179,1.8082887711792655,1.0647107369924282,0.13283694775429145,-0.6230074967357301,0.9598507565009816,1.1524291731633018,1,0,1,1,15.66,8.5,29.58,10.899999999999999,11.02,7.699999999999999,13.77,7.8,5.13,4.6,9.69,7.0,virginica,2,0.0,0.0,1.0
5.5,2.5,4.0,1.3,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.153846153846154,-0.8333333333333338,0.0,0.03921568627450984,0.7142857142857143,0.5681818181818181,0.5970149253731343,0.52,0.3529411764705883,0.20833333333333326,0.5178571428571428,0.5000000000000001,1.8718021769015913,1.252762968495368,1.6094379124341003,0.832909122935104,-0.25281870701623127,-1.0458632637509324,0.2921636788337728,0.2973704296785768,0,0,0,1,13.75,8.0,22.0,9.5,7.15,6.8,10.0,6.5,3.25,3.8,5.2,5.3,versicolor,1,0.0,1.0,0.0
5.1,3.5,1.4,0.3,1.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,-0.461538461538462,0.8333333333333338,-0.787878787878788,-0.7450980392156862,0.6623376623376622,0.7954545454545454,0.208955223880597,0.12,0.23529411764705865,0.625,0.05357142857142855,0.08333333333333333,1.8082887711792655,1.5040773967762742,0.8754687373538999,0.262364264467491,-0.7670262467102622,1.0684155713250778,-1.2860057774705393,-1.1277274761292986,0,1,0,0,17.849999999999998,8.6,7.139999999999999,6.5,1.5299999999999998,5.3999999999999995,4.8999999999999995,4.9,1.05,3.8,0.42,1.7,setosa,0,1.0,0.0,0.0
5.8,2.7,3.9,1.2,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.07692307692307666,-0.5,-0.03030303030303033,-0.03921568627450984,0.7532467532467532,0.6136363636363636,0.582089552238806,0.48,0.4411764705882353,0.29166666666666674,0.49999999999999994,0.4583333333333333,1.916922612182061,1.308332819650179,1.589235205116581,0.7884573603642702,0.13283694775429145,-0.6230074967357301,0.23146485359129923,0.15486063909778916,1,0,0,0,15.66,8.5,22.619999999999997,9.7,6.96,7.0,10.530000000000001,6.6,3.24,3.9000000000000004,4.68,5.1,versicolor,1,0.0,1.0,0.0
5.1,3.3,1.7,0.5,1.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,-0.461538461538462,0.5,-0.6969696969696969,-0.588235294117647,0.6623376623376622,0.7499999999999999,0.2537313432835821,0.2,0.23529411764705865,0.5416666666666665,0.1071428571428571,0.16666666666666669,1.8082887711792655,1.4586150226995167,0.9932517730102833,0.4054651081081644,-0.7670262467102622,0.6455598043098755,-1.1039093017431187,-0.8427078949677236,0,1,0,0,16.83,8.399999999999999,8.67,6.8,2.55,5.6,5.609999999999999,5.0,1.65,3.8,0.85,2.2,setosa,0,1.0,0.0,0.0
4.4,2.9,1.4,0.2,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.1666666666666669,-0.787878787878788,-0.8235294117647058,0.5714285714285715,0.6590909090909091,0.208955223880597,0.08,0.02941176470588247,0.375,0.05357142857142855,0.04166666666666667,1.6863989535702288,1.3609765531356006,0.8754687373538999,0.18232155679395462,-1.6668894411748147,-0.20015172972052853,-1.2860057774705393,-1.2702372667100863,0,0,0,0,12.76,7.300000000000001,6.16,5.800000000000001,0.8800000000000001,4.6000000000000005,4.06,4.3,0.58,3.1,0.27999999999999997,1.5999999999999999,setosa,0,1.0,0.0,0.0
